Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSMUSG00000032719,Sbspon,0.02653524911842721,0.7980272285226686,0.31243725257037436,0.013662730482255124,-0.7980272285226686,0.31243725257037436
ENSMUSG00000067795,4930444P10Rik,0.003461119450229636,-3.341524123876125,0.00013151768534556548,0.03903637280644321,3.341524123876125,0.00013151768534556548
ENSMUSG00000025921,Rdh10,0.4136037743024415,0.10922659121170586,0.7512968995030526,0.3825564535031435,-0.10922659121170586,0.7512968995030526
ENSMUSG00000025920,Stau2,0.18286247762046576,0.7234313179646441,0.03145914376442741,0.109301843858041,-0.7234313179646441,0.03145914376442741
ENSMUSG00000025939,Ube2w,0.2174736721227621,0.4481287964480196,0.1445891920304365,0.158097309866095,-0.4481287964480196,0.1445891920304365
ENSMUSG00000025940,Tmem70,0.1967069554213843,0.9608511735898362,0.002569730346728309,0.09954275065643019,-0.9608511735898362,0.002569730346728309
ENSMUSG00000025779,Ly96,0.2301644434402708,-0.9706864285078167,0.00022747426332784417,0.4508701059144191,0.9706864285078167,0.00022747426332784417
ENSMUSG00000042686,Jph1,0.2872729143690598,1.8844062872949292,0.000000005150589986780461,0.07612092697256426,-1.8844062872949292,0.000000005150589986780461
ENSMUSG00000025777,Gdap1,0.004614825933639515,-3.7565616231549694,0.000000032839086862421936,0.06831365241127561,3.7565616231549694,0.000000032839086862421936
ENSMUSG00000067780,Pi15,0.029419515326951907,-0.6410844057350333,0.2639816606230586,0.04489182872740969,0.6410844057350333,0.2639816606230586
ENSMUSG00000025776,Crispld1,0.012113918075803726,1.7028699954823283,0.07305952333734655,0.0019518186403221607,-1.7028699954823283,0.07305952333734655
ENSMUSG00000025774,Crisp4,0.006345385658754333,-3.726187974111451,0.0000000002040286135989935,0.08978365745481938,3.726187974111451,0.0000000002040286135989935
ENSMUSG00000073735,Defb18,0.0040379726919345755,-3.280123579211982,0.000016434783670742403,0.04294001008708753,3.280123579211982,0.000016434783670742403
ENSMUSG00000067773,Defb41,0.011537064834098786,-3.386612013404663,0.00000000009722678061029684,0.12491639298061828,3.386612013404663,0.00000000009722678061029684
ENSMUSG00000042596,Tfap2d,0.006345385658754333,-3.4570013412960616,0.000000004838765880591981,0.0741691083322421,3.4570013412960616,0.000000004838765880591981
ENSMUSG00000025927,Tfap2b,0.03288063477718154,-0.4835431287485541,0.4251621479368506,0.04489182872740969,0.4835431287485541,0.4251621479368506
ENSMUSG00000043760,Pkhd1,0.006922238900459272,-2.963012500622395,0.0000019427810546680874,0.056602740569342655,2.963012500622395,0.0000019427810546680874
ENSMUSG00000025929,Il17a,0.010383358350688907,-1.5960969509617229,0.026325985935367748,0.03122909824515457,1.5960969509617229,0.026325985935367748
ENSMUSG00000041872,Il17f,0.003461119450229636,-3.4727686571543774,0.00000035630577945819176,0.04294001008708753,3.4727686571543774,0.00000035630577945819176
ENSMUSG00000041859,Mcm3,0.7729833438846186,1.6552519752495884,0.0000000007026913743388211,0.24397733004027006,-1.6552519752495884,0.0000000007026913743388211
ENSMUSG00000025931,Paqr8,0.021920423184787693,-1.2260469064561894,0.02861144472283749,0.050747284648376176,1.2260469064561894,0.02861144472283749
ENSMUSG00000041809,Efhc1,0.005768532417049393,-2.545057517961258,0.0007142154557831773,0.03513273552579889,2.545057517961258,0.0007142154557831773
ENSMUSG00000041779,Tram2,0.22901073695686092,-0.28986200405363305,0.29078800789959963,0.279110065566069,0.28986200405363305,0.29078800789959963
ENSMUSG00000025933,Tmem14a,0.057685324170493935,-0.826270594966374,0.05692176430102392,0.10149456929675235,0.826270594966374,0.05692176430102392
ENSMUSG00000025934,Gsta3,0.04326399312787045,0.4913658902886171,0.33425973628016226,0.02927727960483241,-0.4913658902886171,0.33425973628016226
ENSMUSG00000041722,Khdc1c,0.0040379726919345755,-2.5639165452125736,0.0041727188427514526,0.025373642324188088,2.5639165452125736,0.0041727188427514526
ENSMUSG00000085079,Khdc1b,0.0040379726919345755,-3.5639165452125736,0.000002958089794990157,0.05269910328869833,3.5639165452125736,0.000002958089794990157
ENSMUSG00000028033,Kcnq5,0.05191679175344454,0.29180139840643005,0.6033224034802788,0.040988191446765375,-0.29180139840643005,0.6033224034802788
ENSMUSG00000041670,Rims1,0.011537064834098786,-3.5736975660051584,0.0000000000008549304552671611,0.14248276074351773,3.5736975660051584,0.0000000000008549304552671611
ENSMUSG00000026158,Ogfrl1,0.45167608825496747,-1.116266368845288,0.0000005300210007822476,0.9798129574417246,1.116266368845288,0.0000005300210007822476
ENSMUSG00000026156,B3gat2,0.0028842662085246966,-3.419526635877399,0.0000647609008233446,0.03513273552579889,3.419526635877399,0.0000647609008233446
ENSMUSG00000026155,Smap1,0.5283975694017244,-0.1872467274642894,0.4237151675891199,0.6011601412192255,0.1872467274642894,0.4237151675891199
ENSMUSG00000026154,Sdhaf4,0.2693904638762067,0.5746442853204039,0.049754255044959415,0.17956731490963876,-0.5746442853204039,0.049754255044959415
ENSMUSG00000026153,Fam135a,0.11998547427462739,0.4272355528689009,0.28447137123191474,0.08783183881449723,-0.4272355528689009,0.28447137123191474
ENSMUSG00000026147,Col9a1,0.0040379726919345755,-3.756561623154969,0.0000006365790117760996,0.06050637784998698,3.756561623154969,0.0000006365790117760996
ENSMUSG00000026141,Col19a1,0.00922965186727903,1.33090121809537,0.2072002245886195,0.0019518186403221607,-1.33090121809537,0.2072002245886195
ENSMUSG00000073725,Lmbrd1,1.2898438484522443,-0.9030076813101152,0.000015045966250645108,2.4143996580785125,0.9030076813101152,0.000015045966250645108
ENSMUSG00000033569,Adgrb3,0.013844477800918544,-2.6976679341014007,0.0000008750222301974273,0.09173547609514154,2.6976679341014007,0.0000008750222301974273
ENSMUSG00000073722,4931408C20Rik,0.0040379726919345755,-3.6145426182825418,0.00000037093527595364154,0.0546509219290205,3.6145426182825418,0.00000037093527595364154
ENSMUSG00000048411,Gm597,0.0040379726919345755,-3.511449125318438,0.0000010081324959102643,0.050747284648376176,3.511449125318438,0.0000010081324959102643
ENSMUSG00000048874,Phf3,0.40264356271004764,-0.43669599472449927,0.06441468230282757,0.5445574006498828,0.43669599472449927,0.06441468230282757
ENSMUSG00000026064,Ptp4a1,1.3434911999308037,-0.3152812211128722,0.14475181215910501,1.6727085747560917,0.3152812211128722,0.14475181215910501
ENSMUSG00000117310,Ptp4a1,0.2174736721227621,-0.4797214177961451,0.07751546307897622,0.3025318892499349,0.4797214177961451,0.07751546307897622
ENSMUSG00000086727,4931428L18Rik,0.005191679175344454,-2.4346335282676064,0.0022872861790689666,0.02927727960483241,2.4346335282676064,0.0022872861790689666
ENSMUSG00000050217,Lgsn,0.0011537064834098788,-4.259061963684153,0.000018705193643537042,0.03122909824515457,4.259061963684153,0.000018705193643537042
ENSMUSG00000026063,Pih1d3,0.0028842662085246966,-3.815455312208538,0.0000010729864565590434,0.046843647367731854,3.815455312208538,0.0000010729864565590434
ENSMUSG00000026058,Khdrbs2,0.0028842662085246966,-1.7565616231549699,0.14075885494671234,0.009759093201610803,1.7565616231549699,0.14075885494671234
ENSMUSG00000091318,Gm5415,0.0005768532417049394,-4.215993241792266,0.0008310369118225917,0.019518186403221605,4.215993241792266,0.0008310369118225917
ENSMUSG00000026134,Prim2,0.3034248051367981,0.5436305420810983,0.06304753838052397,0.20689277587414903,-0.5436305420810983,0.06304753838052397
ENSMUSG00000004768,Rab23,0.10325673026518414,0.4498892543124571,0.2632489889884885,0.0741691083322421,-0.4498892543124571,0.2632489889884885
ENSMUSG00000042215,Bag2,0.1967069554213843,1.1694377954012536,0.00028419204753678213,0.08588002017417506,-1.1694377954012536,0.00028419204753678213
ENSMUSG00000042197,Zfp451,0.275735849534961,0.3271412601660231,0.27658844710387714,0.218603687716082,-0.3271412601660231,0.27658844710387714
ENSMUSG00000042182,Bend6,0.014998184284328423,-2.249601634435086,0.00008945058445108183,0.07221728969191994,2.249601634435086,0.00008945058445108183
ENSMUSG00000026131,Dst,3.0463619694437845,1.6914437257375294,0.000000000015970823458253847,0.9427284032756036,-1.6914437257375294,0.000000000015970823458253847
ENSMUSG00000042111,Ccdc115,0.3870685251840143,0.21790328473789322,0.4539084554235802,0.3318091688547673,-0.21790328473789322,0.4539084554235802
ENSMUSG00000026127,Imp4,0.6172329686242851,0.050793298902634954,0.908514492003222,0.595304685298259,-0.050793298902634954,0.908514492003222
ENSMUSG00000026126,Ptpn18,1.2108149543386677,0.4092472698151113,0.09859562873649025,0.911499305030449,-0.4092472698151113,0.09859562873649025
ENSMUSG00000026125,Prss39,0.001730559725114818,-3.4570013412960616,0.002048439036987471,0.023421823683865927,3.4570013412960616,0.002048439036987471
ENSMUSG00000026124,Cfc1,0.004614825933639515,-3.046068240349954,0.00008353389601795485,0.040988191446765375,3.046068240349954,0.00008353389601795485
ENSMUSG00000037529,Prss40,0.0005768532417049394,-5.078489718042332,0.00000008103207267850716,0.03708455416612105,5.078489718042332,0.00000008103207267850716
ENSMUSG00000045174,Amer3,0.001730559725114818,-2.5639165452125736,0.012803676261873589,0.011710911841932964,2.5639165452125736,0.012803676261873589
ENSMUSG00000037509,Arhgef4,0.1701717063029571,1.5460011468654624,0.00001066799496779894,0.056602740569342655,-1.5460011468654624,0.00001066799496779894
ENSMUSG00000118272,Arhgef4,0.038649167194230935,0.008973123208007472,1,0.03708455416612105,-0.008973123208007472,1
ENSMUSG00000037503,Fam168b,1.158321309343518,0.0013811047775570684,0.9628452631099509,1.1574284537110413,-0.0013811047775570684,0.9628452631099509
ENSMUSG00000026123,Plekhb2,0.23881724206584487,0.31104928299970824,0.30848423726080887,0.19127822675157174,-0.31104928299970824,0.30848423726080887
ENSMUSG00000045216,Hs6st1,0.3847611122171945,0.7444996199572418,0.006221477009561242,0.2283627809176928,-0.7444996199572418,0.006221477009561242
ENSMUSG00000037470,Uggt1,0.637422832083958,-0.046305389202446534,0.8271059818850373,0.6577628817885681,0.046305389202446534,0.8271059818850373
ENSMUSG00000047180,Neurl3,0.48917154896578857,-1.6904989838192037,0.0000000000000007745103285688843,1.58097309866095,1.6904989838192037,0.0000000000000007745103285688843
ENSMUSG00000037447,Arid5a,0.4297556650701798,-0.5399592900220347,0.01834799997082603,0.6245819649030914,0.5399592900220347,0.01834799997082603
ENSMUSG00000010453,Kansl3,0.46609741929759096,-0.24122397355687386,0.3222685327455629,0.5504128565708493,0.24122397355687386,0.3222685327455629
ENSMUSG00000037432,Fer1l5,0.0028842662085246966,-3.419526635877399,0.00006664235971789024,0.03513273552579889,3.419526635877399,0.00006664235971789024
ENSMUSG00000001143,Lman2l,0.34207397233102904,-0.2837094887553504,0.26319635465060814,0.4157373703886202,0.2837094887553504,0.26319635465060814
ENSMUSG00000037408,Cnnm4,0.10441043674859402,-0.05612190501387726,0.9010205438325231,0.10735002521771883,0.05612190501387726,0.9010205438325231
ENSMUSG00000001138,Cnnm3,0.28092752871030546,0.24343837684503078,0.4250689046877843,0.23617005547898143,-0.24343837684503078,0.4250689046877843
ENSMUSG00000067653,Ankrd23,1.7351745510484575,2.1837969240631594,0.000000000000007148054076402016,0.3806046348628213,-2.1837969240631594,0.000000000000007148054076402016
ENSMUSG00000079610,Ankrd39,0.19497639569626948,0.5192968230364081,0.09167983109729143,0.13467548618222908,-0.5192968230364081,0.09167983109729143
ENSMUSG00000026121,Sema4c,0.10960211592393847,0.26627835320314164,0.4847868613323684,0.08978365745481938,-0.26627835320314164,0.4847868613323684
ENSMUSG00000046337,Fam178b,0.02768895560183709,-0.5341692018185213,0.34009537032322446,0.03903637280644321,0.5341692018185213,0.34009537032322446
ENSMUSG00000061518,Cox5b,4.56521655485289,0.6751588561961843,0.003021635065724472,2.861366126712287,-0.6751588561961843,0.0030216350657245577
ENSMUSG00000037351,Actr1b,0.5433957536860529,0.44507223801468143,0.09131116412798183,0.39817100262572075,-0.44507223801468143,0.09131116412798183
ENSMUSG00000102416,4933424G06Rik,0.010960211592393847,-2.388829838654482,0.00006665090078748666,0.05855455920966482,2.388829838654482,0.00006665090078748666
ENSMUSG00000026117,Zap70,0.022497276426492633,-0.756561623154969,0.21500335427615616,0.03708455416612105,0.756561623154969,0.21500335427615616
ENSMUSG00000026116,Tmem131,0.9350791048037066,0.15880363147284332,0.5757076540979733,0.8373301966982069,-0.15880363147284332,0.5757076540979733
ENSMUSG00000050122,Vwa3b,0.019613010217967936,-2.509921655571844,0.000000020436105332484912,0.11320548113868531,2.509921655571844,0.000000020436105332484912
ENSMUSG00000026114,Cnga3,0.0074990921421642116,-2.1971342145409505,0.002884822734467141,0.03513273552579889,2.1971342145409505,0.002884822734467141
ENSMUSG00000026113,Inpp4a,0.43898531693745885,-0.6258579315103755,0.005353967927019244,0.6772810681917897,0.6258579315103755,0.005353967927019244
ENSMUSG00000026112,Coa5,0.6478061904346468,0.1017402917917194,0.7564646006474064,0.6031119598595476,-0.1017402917917194,0.7564646006474064
ENSMUSG00000026111,Unc50,0.6616506682355654,0.6139294371706128,0.0157913575102082,0.4313519195111975,-0.6139294371706128,0.0157913575102082
ENSMUSG00000026110,Mgat4a,0.25150801338335355,-0.4769252499840453,0.0626944068389779,0.34937553661766674,0.4769252499840453,0.0626944068389779
ENSMUSG00000026090,2010300C02Rik,0.0778751876301668,0.9385837953166098,0.02969671177559506,0.03903637280644321,-0.9385837953166098,0.02969671177559506
ENSMUSG00000060771,Tsga10,0.06576126955436308,-1.4809271805415416,0.000015713736788416533,0.1834709521902831,1.4809271805415416,0.000015713736788416533
ENSMUSG00000037216,Lipt1,0.02711210236013215,0.36896925892888977,0.5666046699315478,0.019518186403221605,-0.36896925892888977,0.5666046699315478
ENSMUSG00000026088,Mitd1,0.19151527624603987,-0.34296754074579416,0.2409670180568785,0.2420255113999479,0.34296754074579416,0.2409670180568785
ENSMUSG00000061584,Lyg2,0.005191679175344454,-2.756561623154969,0.000339410997560294,0.03708455416612105,2.756561623154969,0.000339410997560294
ENSMUSG00000026085,Lyg1,0.006345385658754333,-3.2159932417922668,0.000000513252905808605,0.06245819649030914,3.2159932417922668,0.000000513252905808605
ENSMUSG00000026082,Rev1,0.23650982909902513,-0.2434920409155985,0.3850995065336991,0.279110065566069,0.2434920409155985,0.3850995065336991
ENSMUSG00000037138,Aff3,0.1551735220186287,1.0723264604522762,0.0019020567143613976,0.07221728969191994,-1.0723264604522762,0.0019020567143613976
ENSMUSG00000048814,Lonrf2,0.010960211592393847,-1.135073246408699,0.14066207396706934,0.023421823683865927,1.135073246408699,0.14066207396706934
ENSMUSG00000026080,Chst10,0.030573221810361786,-0.9085647166000186,0.07300716939711106,0.056602740569342655,0.9085647166000186,0.07300716939711106
ENSMUSG00000026078,Pdcl3,0.25208486662505847,0.2767584500450573,0.36282290491343516,0.20689277587414903,-0.2767584500450573,0.36282290491343516
ENSMUSG00000026077,Npas2,0.04153343340275563,-0.21059325404967666,0.7253009966979531,0.046843647367731854,0.21059325404967666,0.7253009966979531
ENSMUSG00000003134,Tbc1d8,0.19093842300433492,-0.5312693113127267,0.05802939218639843,0.27520642828542463,0.5312693113127267,0.05802939218639843
ENSMUSG00000003135,Cnot11,0.27804326250178074,-0.07908698364427513,0.7594726827289491,0.29277279604832407,0.07908698364427513,0.7594726827289491
ENSMUSG00000048234,Rnf149,1.8493914929060356,-1.147099938675501,0.00000001561857422608468,4.100770963316859,1.147099938675501,0.00000001561857422608468
ENSMUSG00000050967,Creg2,0.01788245049285312,-1.6145426182825418,0.005178327540094585,0.0546509219290205,1.6145426182825418,0.005178327540094585
ENSMUSG00000057173,Rfx8,0.0023074129668197575,-3.75656162315497,0.000008340160232009445,0.03708455416612105,3.75656162315497,0.000008340160232009445
ENSMUSG00000091937,Gm3646,0.0074990921421642116,-2.90340301148424,0.000004251389691664725,0.05855455920966482,2.90340301148424,0.000004251389691664725
ENSMUSG00000026074,Map4k4,1.1663972547273873,0.12243117299129172,0.6761960331695049,1.0715484335368661,-0.12243117299129172,0.6761960331695049
ENSMUSG00000026073,Il1r2,1.405791350034937,-1.6911934520764003,0.00000000000000004235062306918982,4.545785613310312,1.6911934520764003,0.00000000000000004235062306916936
ENSMUSG00000026072,Il1r1,1.2500409747746035,1.3713911078120269,0.00000007128051733132401,0.48209920415957364,-1.3713911078120269,0.00000007128051733132401
ENSMUSG00000070942,Il1rl2,0.41764174699437606,0.7565908749751615,0.00563984288252997,0.24592914868059224,-0.7565908749751615,0.00563984288252997
ENSMUSG00000026069,Il1rl1,0.06287700334583839,-0.8820925052388287,0.03462119592702599,0.11515729977900747,0.8820925052388287,0.03462119592702599
ENSMUSG00000026070,Il18r1,0.023074129668197572,-2.2569906136644575,0.0000006801291242238071,0.11125366249836315,2.2569906136644575,0.0000006801291242238071
ENSMUSG00000026068,Il18rap,0.1511355493266941,-1.8623008766945492,0.0000000000008918553706707439,0.5504128565708493,1.8623008766945492,0.0000000000008918553706707439
ENSMUSG00000026065,Slc9a4,0.0005768532417049394,-2.341524123876126,0.18092390162611824,0.0039036372806443213,2.341524123876126,0.18092390162611824
ENSMUSG00000026062,Slc9a2,0.015575037526033361,-1.341524123876125,0.03896613664917369,0.03903637280644321,1.341524123876125,0.03896613664917369
ENSMUSG00000041945,Mfsd9,0.08191316032210139,0.7028699954823283,0.10053175816391025,0.04879546600805401,-0.7028699954823283,0.10053175816391025
ENSMUSG00000079588,Tmem182,0.35534159689024264,1.0863003012923507,0.0002867909433137418,0.16590458442738365,-1.0863003012923507,0.0002867909433137418
ENSMUSG00000045515,Pou3f3,0.012690771317508665,-0.6924312857352533,0.4294115768022998,0.019518186403221605,0.6924312857352533,0.4294115768022998
ENSMUSG00000041907,Gpr45,0.0023074129668197575,-3.241988450325212,0.0005255532114136818,0.025373642324188088,3.241988450325212,0.0005255532114136818
ENSMUSG00000070939,Tgfbrap1,0.30688592458702774,0.2139672583538672,0.48216386218360824,0.2634955164434917,-0.2139672583538672,0.48216386218360824
ENSMUSG00000010290,AI597479,0.18459303734558058,0.4201207444626518,0.1856772144806634,0.13662730482255123,-0.4201207444626518,0.1856772144806634
ENSMUSG00000008136,Fhl2,0.07960574735528163,1.040451354681176,0.011846290231447834,0.03708455416612105,-1.040451354681176,0.011846290231447834
ENSMUSG00000066877,Nck2,0.12517715344997182,1.5521910829846601,0.000055917255302520505,0.040988191446765375,-1.5521910829846601,0.000055917255302520505
ENSMUSG00000026051,Ecrg4,0.006922238900459272,-2.8110094071773455,0.000030147377571093305,0.050747284648376176,2.8110094071773455,0.000030147377571093305
ENSMUSG00000057363,Uxs1,0.35534159689024264,0.36281793648976635,0.20908586938730161,0.27520642828542463,-0.36281793648976635,0.20908586938730161
ENSMUSG00000041763,Tpp2,0.5445494601694627,-0.21668701196235096,0.36485209152548426,0.63238923946438,0.21668701196235096,0.36485209152548426
ENSMUSG00000047343,Mettl21c,0.00865279862557409,-2.0784897180423316,0.001875261796968249,0.03708455416612105,2.0784897180423316,0.001875261796968249
ENSMUSG00000091844,Gm8251,0.0040379726919345755,-4.004489136598555,0.0000000004585249418246182,0.07221728969191994,4.004489136598555,0.0000000004585249418246182
ENSMUSG00000026049,Tex30,0.11652435482439774,-0.11359351899824732,0.7385297401291425,0.12491639298061828,0.11359351899824732,0.7385297401291425
ENSMUSG00000026047,Poglut2,0.11479379509928292,0.758011549674789,0.03480029024055862,0.06636183377095346,-0.758011549674789,0.03480029024055862
ENSMUSG00000041684,Bivm,0.07326036169652729,-0.31115047483260705,0.45049672475381114,0.08978365745481938,0.31115047483260705,0.45049672475381114
ENSMUSG00000026048,Ercc5,0.038649167194230935,-0.19266073796164296,0.7548640180445173,0.04294001008708753,0.19266073796164296,0.7548640180445173
ENSMUSG00000046828,Mettl21e,0.005768532417049393,-3.3845928457680117,0.0000007984190500362687,0.0644100151306313,3.3845928457680117,0.0000007984190500362687
ENSMUSG00000056870,Gulp1,0.031150075052066722,-2.019596028988763,0.0000017994637365135303,0.12686821162094045,2.019596028988763,0.0000017994637365135303
ENSMUSG00000026043,Col3a1,46.42918686510545,1.570717840496262,0.0000000000776464087739659,15.649681858103083,-1.570717840496262,0.00000000007764640877398795
ENSMUSG00000026042,Col5a2,2.7735103861173482,1.2900842448124514,0.00000012689219326950186,1.1340066300271754,-1.2900842448124514,0.00000012689219326950186
ENSMUSG00000025995,Wdr75,0.047301965819805024,1.4485528067496434,0.006994815856137726,0.015614549122577285,-1.4485528067496434,0.006994815856137726
ENSMUSG00000025993,Slc40a1,0.25727654580040293,-0.797920652916027,0.0009026004114405869,0.44696646863377476,0.797920652916027,0.0009026004114405869
ENSMUSG00000101337,Dnah7c,0.0011537064834098788,-4.078489718042332,0.00006139116420969696,0.02732546096451025,4.078489718042332,0.00006139116420969696
ENSMUSG00000025986,Slc39a10,0.09056595894767547,-0.23414058850252584,0.5475596693926758,0.10539820657739667,0.23414058850252584,0.5475596693926758
ENSMUSG00000026109,Tmeff2,0.22843388371515597,0.8540657609595339,0.005837529459418927,0.12491639298061828,-0.8540657609595339,0.005837529459418927
ENSMUSG00000045954,Cavin2,0.2786201157434857,2.20810530373275,0.00000000009270905511477914,0.05855455920966482,-2.20810530373275,0.00000000009270905511477914
ENSMUSG00000026107,Nabp1,0.4735965114397552,-0.8744669393935911,0.00008457205260155105,0.8685592949433615,0.8744669393935911,0.00008457205260155105
ENSMUSG00000018417,Myo1b,0.18978471652092505,1.9093208729497544,0.00000010188421934281909,0.04879546600805401,-1.9093208729497544,0.00000010188421934281909
ENSMUSG00000062939,Stat4,0.028842662085246967,-1.1285304005419268,0.010469915297130388,0.06245819649030914,1.1285304005419268,0.010469915297130388
