Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSMUSG00000025911,Adhfe1,0.058642832984451075,0.1089470006496045,1,0.04654918047799985,-0.24648395833361825,1,0.10328937018197074,1.3637072121355645,0.6406078102687788
ENSMUSG00000067879,Vxn,0.010288216313061592,-1.5891626576995774,0.3364551162911221,0.0046549180477999845,-0.8864878226127368,1,0.3098681105459122,5.088599974001195,0.046824940808888195
ENSMUSG00000025912,Mybl1,0.02572054078265398,-0.6700826530831447,0.6268035516968427,0.037239344382399876,0.6160125179164471,0.8793061384457462,0.05164468509098537,1.778744711414408,0.7043435565396678
ENSMUSG00000045210,Vcpip1,0.3590587493258496,0.8480279838178166,0.39185729198253316,0.16292213167299946,-1.1249550068072554,0.25645441684162734,0.5680915360008391,0.8624554178036401,0.529631521971418
ENSMUSG00000025915,Sgk3,0.3806640035832789,0.39921825903358865,0.7344688297036208,0.293259837011399,-0.34977176674564037,0.9877319026107247,0.20657874036394147,-0.5734155848923692,0.9168905176553279
ENSMUSG00000046101,Mcmdc2,0.009259394681755432,-1.5340211035071167,0.3974914501895133,0.009309836095599969,-0.021417402698844512,1,0.20657874036394147,4.603173146830954,0.10258314340652828
ENSMUSG00000099032,Tcf24,0.014403502838286229,-1.141703680728356,0.523222610974868,0.009309836095599969,-0.5359905755286025,1,0.2582234254549268,4.363707212135564,0.09038082703396387
ENSMUSG00000025916,Ppp1r42,0.010288216313061592,1.4108373423004226,0.5425902134378126,0,-1.258456599999695,0.7085886530000821,0,2.4067759340274506,1
ENSMUSG00000025917,Cops5,0.937256506119911,-0.14644159973501975,0.8184934976491327,1.1125254134241964,0.26866182614917766,0.883932164006433,0.20657874036394147,-1.9805364705801203,1
ENSMUSG00000056763,Cspp1,0.2942429865535615,-0.4686498503823433,0.5195312737923554,0.3956680340629987,0.41292065253893506,0.763341721751511,0.5164468509098536,0.7864803601940136,0.5677735327593766
ENSMUSG00000067851,Arfgef1,0.6059759408393277,-0.3597229703717138,0.6025526934655521,0.8006459042215974,0.40678455577844674,0.7198178742618933,0.5164468509098536,-0.2480080161912771,0.8455227741627003
ENSMUSG00000042501,Cpa6,0.009259394681755432,-1.5340211035071167,0.3972841453623764,0.013964754143399954,0.5005353004965105,0.9974178372070025,0.1549340552729561,4.165767834523655,0.1525351863891638
ENSMUSG00000048960,Prex2,0.1790149638472717,0.11721461663320554,1,0.17688688581639941,0.03516612566752242,1,0,-1.8685020675610908,1
ENSMUSG00000057715,A830018L16Rik,0.011317037944367751,-1.0485942763368747,0.5359963631108825,0.009309836095599969,-0.1209530762497586,1,0.1549340552729561,4.058852630607143,0.15833242594309052
ENSMUSG00000016918,Sulf1,0.2736665539274383,1.0121016553506788,0.2849926552811327,0.11637295119499962,-1.1913424041411573,0.22871415485171076,0.3098681105459122,0.4837379158423345,0.7151177316826316
ENSMUSG00000025938,Slco5a1,0.05144108156530796,2.0388685649134652,0.10596546601446451,0.0046549180477999845,-2.4994646995034895,0.058750731250613926,0.05164468509098537,1.1657678345236553,0.8394256379738744
ENSMUSG00000042414,Prdm14,0.0010288216313061591,-1.0485942763368747,1,0,1.2009750186376031,1,0,4.866207552664748,1
ENSMUSG00000005886,Ncoa2,0.1738708556907409,-0.5933996505860486,0.4303897109830217,0.2699852467723991,0.6489898403627197,0.48021476873029434,0.1549340552729561,0.03331753850000574,0.8627612015874944
ENSMUSG00000025935,Tram1,1.6882962969734072,0.4577184529402511,0.662924466326632,1.228898364619196,-0.45134911727738314,0.8897913481214669,1.2394724421836487,-0.3862686614704694,0.8600997247308516
ENSMUSG00000025937,Lactb2,0.0781904439792681,0.6332297636368707,0.6469785190100844,0.04654918047799985,-0.6249955815873487,0.8690731654327615,0.05164468509098537,0.4232640568160191,0.898032277279689
ENSMUSG00000067813,Xkr9,0.0041152865252246365,-1.3116286821706682,0.611148260887461,0.009309836095599969,1.4640094244713975,0.7625667039578994,0,3.0588526306071433,1
ENSMUSG00000025932,Eya1,0.059671654615757234,0.5121206781376042,0.8245421867733779,0.02792950828679991,-0.945866369691668,0.768778301654653,0.1549340552729561,1.8438397396362927,0.43466717832905477
ENSMUSG00000025930,Msc,0.011317037944367751,-0.46363177561571867,0.7220904183203527,0.0046549180477999845,-0.6063799034200015,1,0.10328937018197074,3.750730335244812,0.23317752242866793
ENSMUSG00000032769,Trpa1,0.011317037944367751,-0.04859427633687474,0.9357812583008117,0,-1.6063799034200015,0.9877319026107247,0.10328937018197074,3.8662075526647475,0.2226338041003754
ENSMUSG00000092083,Kcnb2,0.005144108156530796,0.5363682243842813,0.8170869881047026,0,-0.3839874820835538,0.9970168495098133,0,3.281245051943591,1
ENSMUSG00000025925,Terf1,0.1111127361810652,-0.6023380464473109,0.45892712967081645,0.17223196776859945,0.6544866657310822,0.5511266576011755,0.10328937018197074,0.26134549450588684,0.8612525005898359
ENSMUSG00000032719,Sbspon,0.03497993546440941,-1.8262018550004275,0.0074826608698322335,0.13499262338619955,1.978582597301155,0.0028771127433722464,0,-0.13379244733525208,1
ENSMUSG00000067795,4930444P10Rik,0.0030864648939184776,-1.0485942763368747,0.7224102507313531,0,-0.12095307624975948,1,0.05164468509098537,4.866207552664748,0.22256443828185304
ENSMUSG00000025921,Rdh10,0.22325429399343655,0.1650011967624141,0.9709692047336878,0.20016147605539936,-0.12749592211653127,1,0.1549340552729561,-0.161698443905137,0.8836781474357838
ENSMUSG00000025920,Stau2,0.13477563370110685,0.673871748134216,0.6207496261706822,0.06982377071699977,-0.8864878226127364,0.6598271892215907,0.20657874036394147,0.9884633027157457,0.6172106203814972
ENSMUSG00000025939,Ube2w,0.27778184045266296,0.07935845463012114,1,0.2513655745811992,-0.136606340561245,1,0.3615127956368976,0.5219116447489311,0.6911235800266308
ENSMUSG00000025940,Tmem70,0.17078439079682242,-0.33731532583431845,0.6836628005755625,0.2141262301987993,0.3377113554293425,0.8897079100685041,0.20657874036394147,0.4534260273262718,0.757052251409895
ENSMUSG00000025779,Ly96,0.32922292201797093,0.5499147562222289,0.6282348619969726,0.16757704972079945,-0.9861763969153059,0.38714118082768656,0.8263149614557659,1.4738901298859872,0.2936574684090983
ENSMUSG00000042686,Jph1,0.614206513889777,2.5315512080865052,0.00021349240354967766,0.11171803314719964,-2.3791704657857773,0.0009202937330061183,0,-3.414563217465855,0.9646049684154949
ENSMUSG00000025777,Gdap1,0.0020576432626123182,-2.4636317756157187,0.33753140013689137,0,-0.3839874820835538,1,0.1549340552729561,6.281245051943592,0.06075376588988451
ENSMUSG00000067780,Pi15,0.02469171915134782,-0.7266661814495121,0.6280348786208607,0.04189426243019986,0.8790469237502405,0.6889904945617165,0,0.7787447114144079,1
ENSMUSG00000025776,Crispld1,0.010288216313061592,-0.1741251584207335,1,0.009309836095599969,0.3265059007214619,1,0,2.1657678345236553,1
ENSMUSG00000025774,Crisp4,0.009259394681755432,-1.0485942763368747,0.5604762784882988,0.0046549180477999845,-0.4994646995034895,1,0.1549340552729561,4.406775934027451,0.12676596959681724
ENSMUSG00000073735,Defb18,0.0030864648939184776,-2.3705223712242374,0.2983687851172968,0,-0.7990249813623977,1,0.20657874036394147,6.1881356475521105,0.04872416120800078
ENSMUSG00000067773,Defb41,0.009259394681755432,-2.311628682170668,0.10912635846226491,0.0046549180477999845,-1.1209530762497595,1,0.5164468509098536,5.866207552664748,0.018829067509540668
ENSMUSG00000042596,Tfap2d,0.005144108156530796,-1.4636317756157187,0.4927981921989764,0.009309836095599969,0.9785825973011555,0.8849898164345303,0.05164468509098537,3.866207552664748,0.36462316444656495
ENSMUSG00000025927,Tfap2b,0.0072017514191431145,-3.2965217897804604,0.000719722921439933,0.07913360681259975,3.200975018637603,0.0010888030248092785,0.05164468509098537,2.2223513628900227,0.6276160944701479
ENSMUSG00000043760,Pkhd1,0.0041152865252246365,-1.3116286821706682,0.609288490737401,0,-0.6063799034200015,1,0.10328937018197074,5.129241958498541,0.14143101629595364
ENSMUSG00000025929,Il17a,0.0020576432626123182,-1.4636317756157187,0.7240160893199389,0.0046549180477999845,1.616012517916447,0.8973261879299363,0,3.866207552664748,1
ENSMUSG00000041872,Il17f,0.0041152865252246365,0.2733338185504879,1,0,-0.12095307624975948,1,0,3.5442794577773853,1
ENSMUSG00000041859,Mcm3,0.46502737735038396,-0.2913162267484123,0.671189465840358,0.586519674022798,0.3441696544653934,0.8149658108856505,0.3615127956368976,-0.3112119853244888,0.8668270013982216
ENSMUSG00000025931,Paqr8,0.020576432626123183,-1.9042043670016997,0.013678704042966894,0.07913360681259975,1.911468401442618,0.014396126126194201,0.05164468509098537,1.6182800392211618,0.7765400897061483
ENSMUSG00000041809,Efhc1,0.005144108156530796,-1.0485942763368747,0.664183402669624,0.0046549180477999845,0.3936200965799985,1,0.05164468509098537,4.058852630607143,0.31963358066662434
ENSMUSG00000041779,Tram2,0.20987961278645648,0.7729048280409989,0.4925610500000262,0.11171803314719964,-0.862527923668555,0.585941932596256,0.20657874036394147,0.34893185945516647,0.7765400897061483
ENSMUSG00000025933,Tmem14a,0.05452754645922644,-0.29370677417340607,0.8200894011088793,0.05585901657359982,0.06852472261395359,1,0.1549340552729561,1.8218134333062945,0.4364621229393835
ENSMUSG00000025934,Gsta3,0.029835827307878617,-1.5340211035071167,0.2513268688322692,0.08378852486039973,1.448902532081188,0.3451220817771161,0.10328937018197074,1.8662075526647475,0.48497975366245716
ENSMUSG00000041722,Khdc1c,0.0041152865252246365,-1.7266661814495121,0.47920718412078894,0.0046549180477999845,0.3936200965799985,0.9997398301320761,0.10328937018197074,4.866207552664747,0.15823904883832668
ENSMUSG00000085079,Khdc1b,0.006172929787836955,-1.5631674491666336,0.4541290769468872,0.0046549180477999845,-0.12095307624975948,1,0.1549340552729561,4.866207552664748,0.11041202868266112
ENSMUSG00000028033,Kcnq5,0.07098869256012498,1.7587606457207294,0.1251481574778553,0.018619672191199938,-1.6063799034200015,0.21261860252253392,0,-0.3432458129642022,1
ENSMUSG00000041670,Rims1,0.022634075888735502,-1.1099948210010178,0.4597563486116798,0.009309836095599969,-1.2140624806412408,0.8974023599992381,0.4648021658188683,4.544279457777385,0.039338411639952484
ENSMUSG00000026158,Ogfrl1,0.4022692578407082,0.6592249721698147,0.5273792083137704,0.20481639410319932,-0.9760568692989695,0.38881615745881587,0.7746702763647805,1.0980232278878215,0.41977301178653886
ENSMUSG00000026156,B3gat2,0.006172929787836955,0.758760645720729,0.8236783272311223,0,-0.6063799034200015,0.9974178372070025,0,3.0588526306071433,1
ENSMUSG00000026155,Smap1,0.5185261021783042,-0.2582792575777353,0.7127138713040186,0.586519674022798,0.15623670387231847,0.9970168495098133,0.981249016728722,0.8866394525695609,0.4790902678781571
ENSMUSG00000026154,Sdhaf4,0.2448595482508659,0.1798471896723779,0.9843329972154315,0.19550655800759936,-0.3211274582449768,1,0.41315748072788294,0.9017062338861339,0.5520614950400788
ENSMUSG00000026153,Fam135a,0.043210508514858685,-2.048594276336875,0.0006186620951409857,0.19085163995979937,2.1338608227790656,0.0002924465781696002,0.05164468509098537,0.4738901298859872,0.8995779783837399
ENSMUSG00000026147,Col9a1,0.0072017514191431145,-0.6335567770580308,0.8755018086318489,0.0046549180477999845,0.031050017195290103,1,0.05164468509098537,3.696282551222435,0.4063033770656212
ENSMUSG00000026141,Col19a1,0.016461146100898546,2.0388685649134652,0.296047855225957,0,-1.8864878226127368,0.4674497411347886,0,1.778744711414408,1
ENSMUSG00000073725,Lmbrd1,1.6553740047716101,0.140726323393924,0.993024055973356,1.3825106601965955,-0.2811629228588599,1,2.8404576800041954,0.7764733464095955,0.48279205473089104
ENSMUSG00000033569,Adgrb3,0.006172929787836955,-0.8262018550004271,0.8598740459467766,0.0046549180477999845,0.20097501863760225,1,0.05164468509098537,3.866207552664748,0.3760648320549482
ENSMUSG00000073722,4931408C20Rik,0.006172929787836955,-1.5631674491666336,0.4494056709275325,0,-1.258456599999695,1,0.20657874036394147,5.380780725494506,0.06508652489464954
ENSMUSG00000048411,Gm597,0.0041152865252246365,-2.0485942763368747,0.3481064318062957,0,-0.9689499828047099,1,0.20657874036394147,5.866207552664748,0.051514100206786616
ENSMUSG00000048874,Phf3,0.4310762635172807,-0.02084928585397061,0.9655877346399145,0.4282524603975986,-0.008059019843825732,1,0.5164468509098536,0.3256391713020448,0.720113832129472
ENSMUSG00000026064,Ptp4a1,1.9959139647339488,0.4946117593055266,0.6239309143741456,1.3406163977663956,-0.5790225908920383,0.7543942418819405,2.2723661440033562,0.2358797477346699,0.69608392927771
ENSMUSG00000117310,Ptp4a1,0.2242831156247427,-0.05516693026036101,0.9417522832959275,0.20016147605539936,-0.18508341366947478,1,0.5680915360008391,1.4177470518484536,0.336875719354577
ENSMUSG00000086727,4931428L18Rik,0.005144108156530796,-1.0485942763368747,0.6594287867228513,0.0046549180477999845,0.3936200965799985,1,0.05164468509098537,4.058852630607143,0.3091142861948002
ENSMUSG00000050217,Lgsn,0.006172929787836955,-1.241239354279271,0.5626970160961632,0,-1.1209530762497595,1,0.1549340552729561,5.058852630607143,0.100228230612274
ENSMUSG00000026063,Pih1d3,0.0020576432626123182,-2.0485942763368747,0.456569982416371,0.009309836095599969,2.200975018637604,0.5299901645904833,0,3.5442794577773853,1
ENSMUSG00000026058,Khdrbs2,0.0020576432626123182,-2.0485942763368747,0.47978907648513597,0.009309836095599969,2.200975018637604,0.5764761834797351,0,3.5442794577773853,1
ENSMUSG00000091318,Gm5415,0.0020576432626123182,-2.0485942763368747,0.456569982416371,0.009309836095599969,2.200975018637604,0.5299901645904833,0,3.5442794577773853,1
ENSMUSG00000026134,Prim2,0.23045604541257966,-0.46363177561571867,0.5215894758794897,0.3258442633459989,0.5115183500453411,0.6294405016453938,0.20657874036394147,-0.016435496697093654,0.8497249133799891
ENSMUSG00000004768,Rab23,0.05452754645922644,-1.1010616962310102,0.25505976060845337,0.10240819705159966,0.8418939253327746,0.5490121841792449,0.2582234254549268,2.203242539942319,0.27709614886463496
ENSMUSG00000042215,Bag2,0.13168916880718837,0.055742383477860535,1,0.13033770533839958,0.036588200736720644,1,0.05164468509098537,-0.42841319622687957,0.9792866199263064
ENSMUSG00000042197,Zfp451,0.271608910664826,0.04705796272681129,1,0.2653303287245991,-0.012506348791448962,1,0.20657874036394147,-0.1427812305625069,0.8675178111493563
ENSMUSG00000042182,Bend6,0.009259394681755432,-1.3116286821706682,0.48221494016554184,0.013964754143399954,0.6160125179164462,0.8890157471713334,0.10328937018197074,3.750730335244812,0.23234432287412551
ENSMUSG00000026131,Dst,2.2634075888735503,-1.4886492965798592,0.0010647211151622211,6.861349202457178,1.6117803055771576,0.00036125570130946444,0.9296043316377366,-1.7293934685027559,1
ENSMUSG00000042111,Ccdc115,0.38580811173980967,0.06305107949203426,1,0.3584286896805988,-0.10233739808241227,1,0.4648021658188683,0.3647684075058748,0.7165897793385282
ENSMUSG00000026127,Imp4,0.6779934550307589,0.12790337902892335,1,0.609794264261798,-0.15123564318580218,1,0.7230255912737952,0.14556426380047433,0.7533114739281924
ENSMUSG00000026126,Ptpn18,2.113199630702851,1.7468750366032206,0.006984585453281791,0.6377237725485979,-1.7024265908910359,0.012847661797236459,0.5164468509098536,-1.772392911658482,1
ENSMUSG00000026125,Prss39,0.010288216313061592,1.4108373423004226,0.5425902134378126,0,-1.258456599999695,0.7085886530000821,0,2.4067759340274506,1
ENSMUSG00000026124,Cfc1,0.0030864648939184776,-2.8559491983944794,0.11991458744850704,0.0046549180477999845,0.031050017195290103,1,0.2582234254549268,6.129241958498541,0.03348258980883314
ENSMUSG00000037529,Prss40,0.0030864648939184776,-1.6335567770580308,0.5559787124026877,0,-0.3839874820835538,1,0.10328937018197074,5.451170053385905,0.12361044059036
ENSMUSG00000045174,Amer3,0,-3.633556777058031,0.30299193685564635,0.0046549180477999845,2.200975018637603,0.7529029803418588,0.05164468509098537,5.866207552664748,0.17150809682543214
ENSMUSG00000037509,Arhgef4,0.0627581195096757,-2.5862510622796746,0.000000054957335058842,0.41428770625419864,2.738631804580402,0.000000010953425030241558,0,-1.372197186660331,1
ENSMUSG00000118272,Arhgef4,0.02366289752004166,-1.7115592890593043,0.15169605292414765,0.06516885266919979,1.3005106921885177,0.3590631498271272,0.20657874036394147,2.9402081341085244,0.21636282673159188
ENSMUSG00000037503,Fam168b,1.1409631891185306,0.18510663553875223,0.9442697862292037,0.9728778719901968,-0.23452658320095646,1,1.3427618123656195,0.2558662055766715,0.7010595412704346
ENSMUSG00000026123,Plekhb2,0.23765779683172278,0.3499551001533998,0.7893988278621743,0.1815418038641994,-0.3597399358368758,0.9942789931478031,0.20657874036394147,0.10598660619823885,0.8349532805003034
ENSMUSG00000045216,Hs6st1,0.4279897986233622,-0.2273337522540526,0.7415308893283584,0.5027311491623984,0.23444972318869106,0.926675789735154,0.4648021658188683,0.15196203499862482,0.7704001255639352
ENSMUSG00000037470,Uggt1,0.9465159008016665,0.4497349155233828,0.6730564435403352,0.6889278710743978,-0.4486790156752344,0.8973261879299363,0.7230255912737952,-0.28894798944722444,0.8441083464858851
ENSMUSG00000047180,Neurl3,0.5565925025366321,1.6760027603989127,0.019447746527297232,0.08378852486039973,-2.6906488203176053,0.00020178209781103058,1.1361830720016781,1.260486491776794,0.3352595637683265
ENSMUSG00000037447,Arid5a,0.44239330146164846,1.2110966864225483,0.141253447941883,0.14430245948179954,-1.593440847712503,0.04164465946026329,0.6713809061828098,0.8218134333062942,0.5301205000727658
ENSMUSG00000010453,Kansl3,0.39403868479025894,-0.21851927777918734,0.764316087548323,0.40497787015859865,0.0021951545231055913,1,1.0328937018197073,1.3789417258307248,0.31319719708549126
ENSMUSG00000037432,Fer1l5,0.0072017514191431145,-0.04859427633687474,0.8786566680365266,0,-0.9689499828047099,1,0.05164468509098537,3.866207552664748,0.32220638443128763
ENSMUSG00000001143,Lman2l,0.31379059754837857,-0.29900107384291963,0.6864302261370876,0.38170327991959874,0.2813937010929006,0.8973261879299363,0.41315748072788294,0.4362197119199327,0.7033974269391673
ENSMUSG00000037408,Cnnm4,0.1255162390193514,-0.23536278794260168,0.7864356583424164,0.1536122955773995,0.3342415495010673,0.9090300216293623,0.05164468509098537,-0.4191946661975008,0.982121545074029
ENSMUSG00000001138,Cnnm3,0.27881066208396915,-0.20905894853012086,0.7726683796262483,0.3304991813937989,0.26237556330174616,0.911640999502409,0.20657874036394147,-0.2339291186207022,0.8780199464132817
ENSMUSG00000067653,Ankrd23,1.8714265473459035,3.8269321483623084,0.00000016107870272782745,0.12102786924279961,-3.87702749336367,0.0000005232000380039326,0.20657874036394147,-2.6620511900936643,1
ENSMUSG00000079610,Ankrd39,0.271608910664826,0.5094011767840116,0.651556263555973,0.19085163995979937,-0.4727967490414091,0.896709081552967,0.1549340552729561,-0.39118029002790444,0.9085751937723368
ENSMUSG00000026121,Sema4c,0.09670923334277896,-0.6486636694482395,0.43941443814640346,0.16292213167299946,0.8010444117489679,0.3530028224975874,0,-1.156160260363707,1
ENSMUSG00000046337,Fam178b,0.01234585957567391,-3.0485942763368747,0.00000909117634566899,0.11637295119499962,3.200975018637603,0.0000031836109345975427,0,0.6182800392211618,1
ENSMUSG00000061518,Cox5b,5.119416437379448,0.29877574038791055,0.7621441156000174,4.319763948358386,-0.23468515086039954,1,2.530589569458283,-1.0176576018450472,0.9476430398544906
ENSMUSG00000037351,Actr1b,0.5154396372843858,0.2505239356424014,0.8757803411539286,0.44221721454099855,-0.20274716741340681,1,0.3098681105459122,-0.5480246465424532,0.8995674129673733
ENSMUSG00000102416,4933424G06Rik,0.010288216313061592,-1.1741251584207335,0.4954483518723511,0.0046549180477999845,-0.7059155769709156,1,0.20657874036394147,4.603173146830954,0.09584743055583439
ENSMUSG00000026117,Zap70,0.029835827307878617,0.858296319271644,0.6184749273950622,0.009309836095599969,-1.1682587910281157,0.675048241745765,0.05164468509098537,1.866207552664748,0.7398933314693588
ENSMUSG00000026116,Tmem131,1.0432251341444454,-0.3742132195486918,0.5639202830686151,1.4057852504355954,0.43572038003997304,0.6615135401114269,0.7746702763647805,-0.49683207759176673,0.8840576710226378
ENSMUSG00000050122,Vwa3b,0.02572054078265398,-1.1555094802533867,0.4086692912368201,0.023274590238999925,-0.3015253218915799,1,0.41315748072788294,4.081936243720184,0.06398042804270142
ENSMUSG00000026114,Cnga3,0.0020576432626123182,-2.4636317756157187,0.3533987755449616,0.0046549180477999845,0.8790469237502405,0.9577772206602704,0.10328937018197074,5.451170053385905,0.12834471049008578
ENSMUSG00000026113,Inpp4a,0.5102955291278549,0.5686577623407866,0.5751944066367062,0.35377377163279883,-0.5009052338627042,0.8611947511400129,0.20657874036394147,-0.9742556812047947,0.9966234718354067
ENSMUSG00000026112,Coa5,0.8652389919284799,0.8746662803794152,0.30780636042473664,0.47014672282779846,-0.8596149610768643,0.42524478021265877,0.4648021658188683,-0.6929783131229865,0.9252930453216919
ENSMUSG00000026111,Unc50,0.7993944075248857,-0.265146893765871,0.6898691951465483,0.9961524622291967,0.3252863782136048,0.8184861443550833,0.5680915360008391,-0.5030262570009714,0.8788553334545122
ENSMUSG00000026110,Mgat4a,0.2139948993116811,0.13520289968699517,1,0.16757704972079945,-0.3577559405103736,0.9970168495098133,0.4648021658188683,1.2514977085495393,0.40708493464682577
ENSMUSG00000026090,2010300C02Rik,0.018518789363510865,-3.1929841856720493,0.00000007615947418811833,0.1815418038641994,3.130585690746205,0.0000001779570742552064,0.10328937018197074,1.5931890582583317,0.6018753443127588
ENSMUSG00000060771,Tsga10,0.0679022276662065,0.11060431851237862,1,0.02792950828679991,-1.2204887498006736,0.779059593328073,0.41315748072788294,2.846307995227043,0.1613869304956878
ENSMUSG00000037216,Lipt1,0.02366289752004166,-0.9230633942530169,0.4717515607344886,0.04189426243019986,0.8790469237502405,0.6889904945617165,0.05164468509098537,1.8218134333062945,0.7472488611607279
ENSMUSG00000026088,Mitd1,0.22531193725604887,0.37521343256970097,0.8067664636121267,0.1582672136251995,-0.48992092683261834,0.9203071493903372,0.3098681105459122,0.6848777879501857,0.655600993292771
ENSMUSG00000061584,Lyg2,0.0041152865252246365,0.2733338185504879,1,0,-0.12095307624975948,1,0,3.5442794577773853,1
ENSMUSG00000026085,Lyg1,0.006172929787836955,-1.826201855000427,0.3656993526587837,0.0046549180477999845,-0.25845659999969506,1,0.20657874036394147,5.1881356475521105,0.08166740432447388
ENSMUSG00000026082,Rev1,0.2294272237812735,-0.19543566466614615,0.8009200278239068,0.2699852467723991,0.25706958070852926,0.9347597487996204,0.1549340552729561,-0.2733437997340462,0.8934153139598975
ENSMUSG00000037138,Aff3,0.12448741738804527,-1.6414188948310018,0.001539472593741061,0.41428770625419864,1.7386318045804023,0.0006783541967712972,0.10328937018197074,-0.26992913532128116,0.9168905176553279
ENSMUSG00000048814,Lonrf2,0.01337468120698007,-0.241239354279271,1,0.013964754143399954,0.3936200965799985,1,0,1.778744711414408,1
ENSMUSG00000026080,Chst10,0.02469171915134782,-0.2120930086197541,0.9668586315767901,0.018619672191199938,-0.23198438863850335,1,0.10328937018197074,2.5931890582583317,0.3529033769596684
ENSMUSG00000026078,Pdcl3,0.22016782909951807,0.570315556307619,0.6058872896220937,0.1582672136251995,-0.41793481400689103,0.9471909259081372,0,-2.0937943794033336,1
ENSMUSG00000026077,Npas2,0.04012404362094021,-0.8965911828918247,0.44634364963933915,0.06982377071699977,0.8086575958588429,0.6067378182412202,0.10328937018197074,1.6698103398612445,0.5707825602959292
ENSMUSG00000003134,Tbc1d8,0.23251368867519198,0.05003375639084062,1,0.23274590238999923,0.03419657251215469,1,0.10328937018197074,-0.6625721126632844,0.9573844419214028
ENSMUSG00000003135,Cnot11,0.348770533012788,0.020946656916202233,1,0.3398090174893989,-0.028363468311707996,1,0.3615127956368976,0.1762095812453024,0.7765400897061483
ENSMUSG00000048234,Rnf149,2.2078512207830174,0.5356964222576419,0.5979048193515182,1.0985606592807964,-1.0574866574063668,0.2259181054066263,6.249006896009229,1.5783816540373627,0.20123009932800814
ENSMUSG00000050967,Creg2,0.020576432626123183,0.7587606457207299,0.7690309493867002,0.0046549180477999845,-1.258456599999695,0.8522755589662633,0.05164468509098537,2.4067759340274506,0.5945393854373348
ENSMUSG00000057173,Rfx8,0.005144108156530796,-1.4636317756157187,0.523222610974868,0,-0.9689499828047099,1,0.1549340552729561,5.281245051943591,0.09961317747278478
ENSMUSG00000091937,Gm3646,0.0030864648939184776,-2.3705223712242374,0.2821518295703358,0,-0.7990249813623977,1,0.20657874036394147,6.1881356475521105,0.04368377510020077
