Ensembl_ID,Gene_ID,Gene_Type,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,-log10(padj),-log10(p-value),DEGenes
ENSMUSG00000049709,Nlrp10,protein_coding,213.03146623586022,-3.0387870832606123,0.2081864420490467,-14.71324257504795,5.300544328453122e-49,3.3202762207080094e-47,46.47882578492872,48.27567952913414,DOWN
ENSMUSG00000035829,Ppp1r26,protein_coding,188.1497221169061,-3.0367408489356205,0.2256051508574616,-13.594525505731442,4.3155030466356744e-42,2.1782657986699607e-40,39.66188912740278,41.364968572452995,DOWN
ENSMUSG00000030035,Wbp1,protein_coding,501.0366168307962,-3.005577993776512,0.15490056795814966,-19.534553631488276,5.583189898694471e-85,9.53192832312407e-83,82.02081923206087,84.25311760042244,DOWN
ENSMUSG00000079834,Tmlhe,protein_coding,451.01814826794174,-2.9981348325252166,0.17076677081697822,-17.675328402973722,6.496104302293381e-70,7.3456597610478535e-68,67.13396919133534,69.18734701062236,DOWN
ENSMUSG00000067370,B3galt4,protein_coding,149.65652648086453,-2.9912531009370182,0.24522378006733722,-12.388672107770724,3.00985955505886e-35,1.1699485332989953e-33,32.93183324269476,34.5214537688201,DOWN
ENSMUSG00000089989,Gm45713,protein_coding,8.845927678811192,-2.9387476326079334,1.1141101954592982,-3.4166485855460524,0.0006339705702543396,0.002104052508177829,2.676943426244849,3.197930902170001,DOWN
ENSMUSG00000090877,Hspa1b,protein_coding,700.6104092495598,-2.918574491457206,0.13512547411967366,-21.71492235881362,1.4829339303359578e-104,3.797619332775054e-102,101.42048857039435,103.8288781978116,DOWN
ENSMUSG00000047787,Flrt1,protein_coding,3.7455322459706673,-2.897794879817857,1.9194114466432939,-2.487324390568658,0.012870797939505048,0.03130336247465655,1.5044090098734804,1.8903945276891159,DOWN
ENSMUSG00000001020,S100a4,protein_coding,22966.302613019754,-2.8963342607364924,0.36849463977998115,-8.79086067705325,1.4841852913395588e-18,2.6672448569026912e-17,16.573937113623785,17.828511876696513,DOWN
ENSMUSG00000002007,Srpk3,protein_coding,8.880366423244118,-2.89256782789824,0.9461070193465246,-3.669542237758669,0.00024298518934565773,0.0008773261636461297,3.0568389189057603,3.6144201971073686,DOWN
ENSMUSG00000034413,Neurl1b,protein_coding,2835.9734954210253,-2.891500299915011,0.16932516904799672,-17.233631500387737,1.4852684077388326e-66,1.4779693744208017e-64,63.83033456503311,65.8281950564703,DOWN
ENSMUSG00000075318,Scn2a,protein_coding,6.200066150275276,-2.8723135817408596,1.2154977631171184,-3.1131201394507997,0.001851206438898812,0.005557129620235117,2.255149473163095,2.732545147818989,DOWN
ENSMUSG00000038267,Slc22a23,protein_coding,17.12915595395619,-2.8537523767095037,0.8165010039554627,-4.036079496503205,5.4351806287915986e-05,0.00022202260255636147,3.6536028108384135,4.264786018314772,DOWN
ENSMUSG00000060407,Cyp2a12,protein_coding,12.959928966342318,-2.841952049011624,0.8277340897540328,-4.019612429323308,5.829395853125955e-05,0.00023673763849425228,3.625732688877566,4.234376452316344,DOWN
ENSMUSG00000027082,Tfpi,protein_coding,22.042483210259757,-2.821373384188672,0.5717152379951742,-5.326122680374635,1.0033137967584428e-07,6.318881177848652e-07,6.1993598111639185,6.998563215646692,DOWN
ENSMUSG00000041658,Rragb,protein_coding,644.6429378559527,-2.816131031982591,0.1436034418448133,-19.714542251103765,1.6177324272496915e-86,2.789226979022389e-84,83.55451614269847,85.79109330903933,DOWN
ENSMUSG00000040488,Ltbp4,protein_coding,242.4491399373978,-2.815892017423675,0.20916091953191826,-13.612272850600853,3.385490465620377e-42,1.7138061327998039e-40,39.76603830739369,41.470378404945656,DOWN
ENSMUSG00000110592,4930488N15Rik,lincRNA,4.019950072375989,-2.810268004466823,1.9271182895615815,-2.53610221265918,0.011209401131373206,0.02763314146400524,1.5585697396608145,1.9504175892147932,DOWN
ENSMUSG00000053559,Smagp,protein_coding,68.36443855290135,-2.8003758627597652,0.3384960627492607,-8.540409914078475,1.3374652558956182e-17,2.2656245103274606e-16,15.644812065613566,16.873717491077798,DOWN
ENSMUSG00000034457,Eda2r,protein_coding,620.8179438021167,-2.7910507838228056,0.1464193910211149,-19.18291137402964,5.1419004132152045e-82,7.653081521002528e-80,79.11616366051963,81.28887633889696,DOWN
ENSMUSG00000063535,Zfp773,protein_coding,13.81914347887399,-2.7757493208246125,0.7500810134497027,-4.253418546800343,2.105315402109384e-05,9.340627366199443e-05,4.029623953263658,4.676682832305878,DOWN
ENSMUSG00000029359,Tesc,protein_coding,192.49812964324448,-2.7706155597511417,0.24214146681150575,-11.596933726099637,4.271084255760592e-31,1.3980575419138145e-29,28.854474953324697,30.36946186115314,DOWN
ENSMUSG00000034614,Pik3ip1,protein_coding,405.4291650632951,-2.7488357833927295,0.17395457850635063,-15.906448697577355,5.716548629175275e-57,4.504433385903088e-55,54.346359831289156,56.242866097727536,DOWN
ENSMUSG00000047033,Pcdhb15,protein_coding,30.343149727369763,-2.746894834990874,0.5253910507194396,-5.66027919128145,1.5112692617845594e-08,1.0637527455422925e-07,6.973159305993298,7.820658150823688,DOWN
ENSMUSG00000032915,Adgre4,protein_coding,6.829115782503354,-2.732567422158084,1.156549236778162,-3.1089665619261884,0.0018774296468131862,0.005620347235620565,2.250236852072326,2.7264363283974493,DOWN
ENSMUSG00000082677,Gm15371,unprocessed_pseudogene,3.5378619098082864,-2.728463784083207,1.946814882877328,-2.436093788228744,0.014846834478382405,0.035421670859919326,1.450730956750456,1.828366133223466,DOWN
ENSMUSG00000056148,Rdh9,protein_coding,5.099309005534867,-2.7150297497501192,1.4565919699213021,-2.822629838823972,0.004763153076486183,0.012927922019004114,1.8884712762181854,2.3221054610655694,DOWN
ENSMUSG00000003949,Hlf,protein_coding,359.3392555233263,-2.6878946740000647,0.19009772674916692,-14.30003813870972,2.1868967696267736e-46,1.2610139187510144e-44,43.89928011976839,45.660171716934734,DOWN
ENSMUSG00000051236,Msrb3,protein_coding,34.2191844536978,-2.6797861610339955,0.4898809710988688,-5.859185050095653,4.651441491397909e-09,3.491388022896689e-08,7.457001882254761,8.332412437487353,DOWN
ENSMUSG00000007872,Id3,protein_coding,28.284698015961492,-2.647873303220141,0.5453429998573078,-5.267126896526788,1.3857542132436314e-07,8.584675869592528e-07,6.066276097789591,6.858313792305641,DOWN
ENSMUSG00000000318,Clec10a,protein_coding,17.43263906611857,-2.626459374403432,0.6327578539070008,-4.604614693974304,4.132302268311957e-06,2.0624795557576503e-05,4.6856103476825925,5.383807918357972,DOWN
ENSMUSG00000086236,5830418P13Rik,antisense,3.508018638290313,-2.618509204763173,2.025884575415084,-2.4038866833380563,0.016221800787026723,0.03830324595325876,1.4167644208132146,1.7899009362865048,DOWN
ENSMUSG00000045639,Zfp629,protein_coding,424.1052309724054,-2.60296071913181,0.21291275053161207,-12.393513569930782,2.8335111205081785e-35,1.1038649362981972e-33,32.957084061578534,34.54767507857009,DOWN
ENSMUSG00000074652,Myh7b,protein_coding,132.86732958083238,-2.5939176280574543,0.2425396332184877,-10.861402798057677,1.760241704772516e-27,5.0004647711107005e-26,25.30098962803438,26.754427693639453,DOWN
ENSMUSG00000019982,Myb,protein_coding,32.065160950614846,-2.5747834385041535,0.4979652156253748,-5.546431589690933,2.9155862642777366e-08,1.9786445520706354e-07,6.703632216374246,7.535274104458828,DOWN
ENSMUSG00000074916,Chst14,protein_coding,98.07589383891137,-2.527714642025012,0.3328307926031599,-7.908432869470014,2.6064913279517357e-15,3.678236627629783e-14,13.434360335247955,14.583943715674224,DOWN
ENSMUSG00000049149,Olfr1258,protein_coding,8.792118132354787,-2.509406813383305,1.1931747357702454,-3.035699789436401,0.0023997817493727515,0.0070317683633816415,2.1529354439869115,2.6198282538521926,DOWN
ENSMUSG00000031342,Gpm6b,protein_coding,17.420610688322366,-2.5020542939536816,0.726264326871867,-4.061126787300319,4.8836439374993424e-05,0.00020195624680031715,3.69474270892653,4.311256007629756,DOWN
ENSMUSG00000010051,Hyal1,protein_coding,486.0230170162461,-2.4892713248135974,0.18837091663676014,-13.367719333867399,9.335970012466684e-41,4.4786937134185904e-39,38.34884863684544,40.02984055193282,DOWN
ENSMUSG00000087207,Gm13147,transcribed_unprocessed_pseudogene,404.58715328532526,-2.4734141267831053,0.18490136704520652,-13.517800797079826,1.2279194943901953e-41,6.144537377962891e-40,39.21151080956535,40.91083010574226,DOWN
ENSMUSG00000036854,Hspb6,protein_coding,364.60450274551266,-2.469483996718665,0.1707766027933447,-14.596362457210791,2.962348780071576e-48,1.797433507183499e-46,45.74534716659038,47.52836380997987,DOWN
ENSMUSG00000031448,Adprhl1,protein_coding,6.252835333365806,-2.4686444396857428,1.1107886202147639,-3.026596025715906,0.0024732425034750486,0.00722271423033951,2.1412995678396682,2.60673329861742,DOWN
ENSMUSG00000034115,Scn11a,protein_coding,37.06989182366181,-2.4682490166212254,0.5258908377882731,-5.165670372342759,2.395786847488553e-07,1.4361525701261844e-06,5.8427994202300795,6.620551823627221,DOWN
ENSMUSG00000060275,Nrg2,protein_coding,55.36618228483653,-2.467832960338407,0.35999650811557254,-7.124981203872187,1.0409489238130206e-12,1.1642315066974913e-11,10.933960651916184,11.982570579471556,DOWN
ENSMUSG00000057060,Slc35f3,protein_coding,71.14103032072425,-2.452279094685567,0.30498899755420844,-8.277475641150845,1.258138591474261e-16,1.9809426249487143e-15,14.703128102971812,15.900271516126622,DOWN
ENSMUSG00000038552,Fndc4,protein_coding,38.43910493286857,-2.444350416789399,0.46952719016209954,-5.625054736603546,1.854491612447749e-08,1.2938348132678326e-07,6.888121167458393,7.731775126571498,DOWN
ENSMUSG00000112195,AC152945.1,processed_pseudogene,3.5293606438165708,-2.439775903507696,2.0041995878863634,-2.4182003938230467,0.015597484322353031,0.036994632523761325,1.4318612822683778,1.8069454422239009,DOWN
ENSMUSG00000030782,Tgfb1i1,protein_coding,14.265112618407015,-2.438565598861287,0.7675396109583636,-3.7775351435818094,0.00015838816041551228,0.0005930029774076521,3.2269431260818293,3.8002772852363274,DOWN
ENSMUSG00000027009,Itga4,protein_coding,14528.62797285765,-2.4143619122917976,0.1384155125897575,-17.806470282840507,6.295700926275889e-71,7.212719469090022e-69,68.14190095889485,70.20095591107356,DOWN
ENSMUSG00000079707,Tcte3,protein_coding,6.816622312228586,-2.3931173870808577,1.5138562810853933,-2.7635367234287833,0.005717865773657856,0.015210955481588436,1.8178435047275274,2.242766043879033,DOWN
ENSMUSG00000025262,Fam120c,protein_coding,1126.3071294047295,-2.383609314990065,0.14965252083892802,-16.04377281033458,6.319577302790862e-58,5.118563681432562e-56,55.2908518891687,57.19931196937659,DOWN
ENSMUSG00000041649,Klf8,protein_coding,199.19564913701245,-2.383330829520477,0.21601002064463082,-11.230535114075069,2.887246100063304e-29,8.898850192301305e-28,27.05066610429867,28.539516196602722,DOWN
ENSMUSG00000042066,Tmcc2,protein_coding,260.10532952452775,-2.372344450060988,0.19182542925219703,-12.545643434655357,4.1998898826287195e-36,1.7088056639274889e-34,33.767307325156935,35.37676209626726,DOWN
ENSMUSG00000034855,Cxcl10,protein_coding,146.5688316111204,-2.351369813083903,0.2610318469854515,-9.250584637685812,2.232680774567222e-20,4.474097009011922e-19,18.349294603605095,19.65117336727992,DOWN
ENSMUSG00000027078,Ube2l6,protein_coding,1420.5362229830464,-2.342165051992585,0.16702429438062436,-14.16605736254303,1.486130754372238e-45,8.402428882025374e-44,43.075595154701944,44.82794297832499,DOWN
ENSMUSG00000058173,Smco4,protein_coding,433.18736508503224,-2.3412799995321,0.15819728573650257,-14.919985257145136,2.443273596558996e-50,1.6364294773260904e-48,47.78610270607127,49.61202789822394,DOWN
ENSMUSG00000037664,Cdkn1c,protein_coding,749.7737033567678,-2.331118406330282,0.1484762003540823,-15.831497614407207,1.8867640383215362e-56,1.447405681204019e-54,53.83940972705975,55.724282409990124,DOWN
ENSMUSG00000055874,Foxi3,protein_coding,1105.0251157912883,-2.330834674566722,0.17368195115977791,-13.550598700347924,7.858654562474228e-42,3.943821629709689e-40,39.404082735461195,41.10465180079382,DOWN
ENSMUSG00000028088,Fmo5,protein_coding,125.30380413071839,-2.3184065448414413,0.24128798902780696,-9.794928438797905,1.1838121449273753e-22,2.6835762697945998e-21,20.571286057138554,21.926717208841367,DOWN
ENSMUSG00000052353,Cemip,protein_coding,13.184988699939353,-2.3097361675920633,0.7051739983575676,-3.846302463327687,0.00011991372193939385,0.0004579336740904834,3.3391974195123493,3.9211311169714054,DOWN
ENSMUSG00000028654,Mycl,protein_coding,1807.1910729963447,-2.3093756280158932,0.1858686219288744,-12.58102127575957,2.6853561688078474e-36,1.100300995849879e-34,33.95848849397341,35.57099810404659,DOWN
ENSMUSG00000052407,Ccdc171,protein_coding,756.1387281736374,-2.302787228498348,0.13326340692813998,-17.40352905025528,7.757308845339181e-68,8.088968636690809e-66,65.09210684846782,67.11028891744373,DOWN
ENSMUSG00000098221,Gm27030,lincRNA,3.679701568572177,-2.2993623905480427,2.1856410156311785,-2.3978537289182205,0.01649144925015127,0.03881888310923685,1.410956964220023,1.7827411773641386,DOWN
ENSMUSG00000081650,Gm16181,protein_coding,17.544820212464135,-2.2908624776432256,0.6661103154860268,-3.983773307907972,6.782957997471851e-05,0.0002724761950818335,3.564671433923831,4.1685808722350925,DOWN
ENSMUSG00000036587,Fut7,protein_coding,70.94850814544937,-2.290809454673332,0.31912932955720663,-7.450037420354958,9.331376063175643e-14,1.1491978979076424e-12,11.939605177083106,13.030054307745717,DOWN
ENSMUSG00000022456,Sept3,protein_coding,604.1426139665003,-2.270081158303751,0.16711522929014058,-13.730475482985343,6.669437725862659e-43,3.4982406192220585e-41,40.45615032178519,42.17591077820464,DOWN
